ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDateTime,VmvCode,VariableCode,VariableName,MeasurementFlag,MeasurementValue,UnitCode,SampleDetectLimit,MeasurementComment,MeasurementQualifier,MeasurementQualifierDescription,MeasurementQualifierComment,MethodCode,MethodDetectionLimit,LabCode
ABS142,14SWL41501,SAS,SSA,05AJ,5,AB05AJ0090,"SHERBURNE (GRASSY) LAKE, COMPOSITE",49.76667,-111.76667,0,13,133,N,"first trip; windy from the west, white caps throughout resevoir; depth not functioning on sonde unit",06/20/2014 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.067,mg/L,0.0500,,,,,356,0.05,23
ABS142,14SWL42501,SAS,SSA,05AJ,5,AB05AJ0090,"SHERBURNE (GRASSY) LAKE, COMPOSITE",49.76667,-111.76667,0,13,133,N,algae blown up against boat launch area; some weeds,07/08/2014 11:30:00,9105,532,FLUORIDE DISSOLVED,,0.076,mg/L,0.0500,,,,,356,0.05,23
ABS142,14SWL43501,SAS,SSA,05AJ,5,AB05AJ0090,"SHERBURNE (GRASSY) LAKE, COMPOSITE",49.76667,-111.76667,0,13,133,N,"Triplicate Split, Field Blank, and Trip Blank at this site; grass clipping and spherical algae colonies, small amount of clumping; Performed triplicate split on Maxxam, ACFT Microcystin, AITF Hg and Chl A as well as trip blank and field blank. very weedy around boat launch; ProODO WHITE = 9.98;",07/30/2014 09:30:00,9105,532,FLUORIDE DISSOLVED,,0.069,mg/L,0.0500,,,,,356,0.05,23
ABS163,11SWE04346,SAS,BAT,05FD,1,AB05FD0030,"SHORNCLIFFE LAKE, COMPOSITE",52.46944,-110.8675,0,13,133,N,,07/14/2011 12:00:00,103124,532,FLUORIDE DISSOLVED,L,0.5,mg/L,0.5,,,,,2924,0.02,34
ABS163,11SWE04443,SAS,BAT,05FD,1,AB05FD0030,"SHORNCLIFFE LAKE, COMPOSITE",52.46944,-110.8675,0,13,133,N,,08/16/2011 11:45:00,103124,532,FLUORIDE DISSOLVED,L,0.5,mg/L,0.5,,,,,2924,0.02,34
ABS163,11SWE04616,SAS,BAT,05FD,1,AB05FD0030,"SHORNCLIFFE LAKE, COMPOSITE",52.46944,-110.8675,0,13,133,N,,09/19/2011 12:00:00,103124,532,FLUORIDE DISSOLVED,L,1,mg/L,1,,DR,DILUTION REQUIRED TO ANALYZE THE SAMPLE AND MDL ADJUSTED ACCORDINGLY,Detection limit increased due to sample matrix interference.,2924,0.02,34
ABS163,11SWE04447,SAS,BAT,05FD,1,AB05FD0040,"SHORNCLIFFE LAKE, EAST BASIN PROFILE",52.46944,-110.8675,0,1,17,N,,08/16/2011 11:03:00,103124,532,FLUORIDE DISSOLVED,L,0.5,mg/L,0.5,,,,,2924,0.02,34
ABS163,11SWE04449,SAS,BAT,05FD,1,AB05FD0040,"SHORNCLIFFE LAKE, EAST BASIN PROFILE",52.46944,-110.8675,0,1,17,N,,08/16/2011 11:45:00,103124,532,FLUORIDE DISSOLVED,L,0.5,mg/L,0.5,,,,,2924,0.02,34
ABS020,11SWE10152,CHU,BEA,06AA,1,AB06AA0440,"SKELETON LAKE, NORTH BASIN COMPOSITE",54.64389,-112.70528,0,13,133,N,"Wind Speed: 15 km/h. Wind Dir: SW. % Cloud: 50%. Waves: 0.10 m. -- Light Rain in the AM. Saw terns, wood ducks, loons, ospreys. -- Microcystin ID: M110123",06/21/2011 14:00:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.02,,,,,358,0.02,26
ABS020,11SWE10579,CHU,BEA,06AA,1,AB06AA0440,"SKELETON LAKE, NORTH BASIN COMPOSITE",54.64389,-112.70528,0,13,133,N,Wind Speed: 20 km/h. Wind Dir: W. %Cloud: 80%. Waves. 10 cm. -- Rained past few days. Only boat on the water. Lake looks green. Saw an osprey and a pelican. People driving ATV's through riparian zone. -- Microcystin ID#: M110125,07/27/2011 12:30:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.02,,,,,358,0.02,26
ABS020,11SWE11445,CHU,BEA,06AA,1,AB06AA0440,"SKELETON LAKE, NORTH BASIN COMPOSITE",54.64389,-112.70528,0,13,133,N,Wind Speed: 2-5 km/h. Wind Dir: S. %Cloud: 90%. Waves: N/A. -- No boats out on the water. Leaves changing colour. -- Microcystin ID#: M110127,09/21/2011 10:15:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,0.02,,,,,358,0.02,26
ABS020,12SWE08029,CHU,BEA,06AA,1,AB06AA0440,"SKELETON LAKE, NORTH BASIN COMPOSITE",54.64389,-112.70528,0,13,133,N,"Air Temp: 18.5 degC. Wind Speed: 12.5 km/h. Wind Direction: SE. %Cloud: 60%. Waves: 0.05-0.10 m. -- Saw herons, heard loons calling and saw them fishing. Saw a bald eagle. Only boat on the lake. -- Microcystin ID#: M120089",06/08/2012 09:15:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.02,,,,,358,0.02,26
ABS020,12SWE08634,CHU,BEA,06AA,1,AB06AA0440,"SKELETON LAKE, NORTH BASIN COMPOSITE",54.64389,-112.70528,0,13,133,N,"Wind Speed: 15 km/h. Wind Dir: NW. %Cloud: 95%. Waves: 0.2m. -- Still not very weedy at east side of the lake. Orest mentioned this is unusual for this time of year. Two families of Canadian Geese on water, young still can't fly. Saw osprey with fish. It flew to its nest on North Shore. No other boats on water. Saw two eagles. -- Microcystin ID#: M120087",08/02/2012 09:00:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,0.02,,,,,358,0.02,26
ABS020,12SWE09293,CHU,BEA,06AA,1,AB06AA0440,"SKELETON LAKE, NORTH BASIN COMPOSITE",54.64389,-112.70528,0,13,133,N,"Wind Speed: 21 km/h. Wind Dir: W. %Cloud: 5%. Waves: 0.35 m. -- Saw one osprey, one eagle, Canadian geese still on the lake. Saw a few grebes. Orest mentioned it was very windy last week (many trees down on property). Blue-green algae warning posted last week for both lake basins. Orest called the sampling technician and was told only the south basin was actually test. -- Microcystin ID#: 120085",09/18/2012 08:45:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE10151,CHU,BEA,06AA,1,AB06AA0440,"SKELETON LAKE, NORTH BASIN COMPOSITE",54.64389,-112.70528,0,13,133,N,"GPS: 54 38.578 112 42.502. Air Temp: 16degC. Wind Speed: 5-10 km/h. Wind Dir: E. %Cloud: 50%. Waves: calm. -- Observed pelicans, grebes, loons, osprey, bald eagle, wood ducks, terns. -- Microcystin ID#: M13001",06/18/2013 08:45:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE10604,CHU,BEA,06AA,1,AB06AA0440,"SKELETON LAKE, NORTH BASIN COMPOSITE",54.64389,-112.70528,0,13,133,N,"GPS: 54 38.558 112 42.420. Wind Speed: 5 km/h. Wind Dir: NE. %Cloud: 10%. Waves: calm. -- Pelicans, great blue herons, red necked grebe, loons, osprey, bald eagle, wood ducks, terns, swallows, fishing boats. -- Micorcystin ID#: M130014",07/25/2013 08:30:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE07695,CHU,BEA,06AA,1,AB06AA0440,"SKELETON LAKE, NORTH BASIN COMPOSITE",54.64389,-112.70528,0,13,133,N,"GPS: N 54 38.551 W 112 42.367 Wind Speed: 20+km/hr, Wind Direction: SE, Percent Cloud: 10, Waves: 30cm .. --Very windy/gusting.--Microcystin: M130015",09/15/2013 13:30:00,9107,532,FLUORIDE DISSOLVED,,0.16,mg/L,0.02,,,,,358,0.02,26
ABS020,14SWE08501,CHU,BEA,06AA,1,AB06AA0440,"SKELETON LAKE, NORTH BASIN COMPOSITE",54.64389,-112.70528,0,13,133,N,"Bit windy, but no big waves on water, no other boats on water, foam on south shore, lots of waterfowl (grebes, loons, geese, terns), lots of fumes coming out of motor, big hail/wind storm the previous night, volunteer installed veliger substrate at dock -- Air temp: 15degC, Wind speed: 20km/h; Wind dir: NW; %Cloud: 70; Waves: 0.05m -- M140192",06/04/2014 09:15:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.02,,,,,358,0.02,61
ABS020,14SWE09275,CHU,BEA,06AA,1,AB06AA0440,"SKELETON LAKE, NORTH BASIN COMPOSITE",54.64389,-112.70528,0,13,133,N,"Probe failed! Would not read oxygen values, everything else seemed to read fine. Water fairly clear, saw a bald eagle pair and baby, really windy of west side of lake, perch minnows swimming around dock. GPS 54.64283 -112.70595; Air temp: 12degC; Wind speed: 8km/h; Wind dir: SW; %Cloud: 99; Waves: 0.1m. M140191",08/09/2014 08:45:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.02,,,,,358,0.02,61
ABS020,14SWE09775,CHU,BEA,06AA,1,AB06AA0440,"SKELETON LAKE, NORTH BASIN COMPOSITE",54.64389,-112.70528,0,13,133,N,"Cold and snowy! Not very windy, saw loons on water (mom and 2 babies), no other boaters on water. GPS: 54.642533 -112.706983; Air temp: 4degC; Wind speed: 5km/hr; Wind dir: E; %Cloud: 100; Waves: 0.05m. M140188.",09/09/2014 10:45:00,9107,532,FLUORIDE DISSOLVED,,0.16,mg/L,0.02,,,,,358,0.02,61
ABS020,11SWE10136,CHU,BEA,06AA,1,AB06AA0410,"SKELETON LAKE, SOUTH BASIN COMPOSITE",54.61263,-112.72232,0,13,133,N,Wind Speed: 15-20 km/h. Wind Dir: NW. % Cloud: 10%. Waves: 0.03 m. -- Rained approximately five inches in the last five days -- Microcystin ID: M110160,06/21/2011 10:45:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,0.02,,,,,358,0.02,26
ABS020,11SWE10563,CHU,BEA,06AA,1,AB06AA0410,"SKELETON LAKE, SOUTH BASIN COMPOSITE",54.61263,-112.72232,0,13,133,N,Wind Speed: 20.0 km/h. Wind Dir: NW. %Cloud: 20%. Waves: 30 cm. -- Only boat out on the water. Very windy. Lake looks brown. -- Microcystin ID#: M110162,07/27/2011 09:30:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,0.02,,,,,358,0.02,26
ABS020,12SWE08058,CHU,BEA,06AA,1,AB06AA0410,"SKELETON LAKE, SOUTH BASIN COMPOSITE",54.61263,-112.72232,0,13,133,N,"Air Temperature: 25 degC. Wind Speed: 0 km/h. Wind Direction: NA. %Cloud: 40%. Waves: Flat. -- Saw loon, goldeye with duckling. A few boats on the lake. Peter mentioned they have had a dry spring and did not get the rain that Edmonton did last week. -- Microcystin ID#: M120084",06/08/2012 12:45:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,0.02,,,,,358,0.02,26
ABS020,12SWE08665,CHU,BEA,06AA,1,AB06AA0410,"SKELETON LAKE, SOUTH BASIN COMPOSITE",54.61263,-112.72232,0,13,133,N,"Air Temp: 18 degC. Wind Speed: 10 - 20 km/h. %Cloud: 90%. Waves: 0.2m. -- Only did nine haul sites. Wind really picked upa t the end so we didn't do NW bay site. Saw a dozen grebes, dozens of terns and lots of loons fishing in a concentrated group near deep spot. Saw osprey with fish. Flew to nest on west shore. Peter has not yet noticed an algae bloom. Said there is often one this time of the year. -- Microcystin ID#: M120082",08/02/2012 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE10178,CHU,BEA,06AA,1,AB06AA0410,"SKELETON LAKE, SOUTH BASIN COMPOSITE",54.61263,-112.72232,0,13,133,N,"GPS: 54 36.700 112 43.349. Wind Speed: 10-15 km/h. Wind Dir: E. %Cloud: 40%. Waves: 6 cm. -- Observed pelicans, loons, grebes, terns. -- Microcystin ID#: M130016",06/18/2013 12:30:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE10633,CHU,BEA,06AA,1,AB06AA0410,"SKELETON LAKE, SOUTH BASIN COMPOSITE",54.61263,-112.72232,0,13,133,N,GPS: 54 36.680 112 43.220. Wind Speed: 10-15 km/h. Wind Dir: NE. %Cloud: 30%. Waves: 5cm. -- Microcystin ID#: M130018,07/25/2013 12:30:00,9107,532,FLUORIDE DISSOLVED,,0.16,mg/L,0.02,,,,,358,0.02,26
ABS020,13SWE07591,CHU,BEA,06AA,1,AB06AA0410,"SKELETON LAKE, SOUTH BASIN COMPOSITE",54.61263,-112.72232,0,13,133,N,"GPS: N 54 36.664 W 112 43.293 Wind Speed: 15-20km/hr, Wind Direction: NW, Percent Cloud: 40, Waves: 17cm.  --Whitecaps.-- Microcystin: M130020",09/09/2013 12:30:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,0.02,,,,,358,0.02,26
ABS020,14SWE08688,CHU,BEA,06AA,1,AB06AA0410,"SKELETON LAKE, SOUTH BASIN COMPOSITE",54.61263,-112.72232,0,13,133,N,"The lab exceeded the recommended hold time for TKN by 36 days and Dissolved Phosphorus by 36 days and Total Phosphorus by 36 days. Very calm, no wind, humid, heard thunder near end of sampling, few other boats/seadoos on water, saw a few grebes, one pelican, no other waterfowl observed, volunteer noted how they are having an issue with beavers and they've started shooting them, set up veliger substrate on dock, smelled a bit fishy along shoreline. GPS coords: 54 36.722', -112 43.024', Air Temp: 20degC, Wind speed: 0-5km/h; Wind dir: none; %Cloud: 90; Waves: none. M140187",06/23/2014 10:30:00,9107,532,FLUORIDE DISSOLVED,,0.16,mg/L,0.02,,,,,358,0.02,61
ABS020,14SWE09222,CHU,BEA,06AA,1,AB06AA0410,"SKELETON LAKE, SOUTH BASIN COMPOSITE",54.61263,-112.72232,0,13,133,N,"Fishy smell to lake, wind picked up during profile, low water clairty - fairly dense cyanobacteria suspended in water, hasn't been windy but was super hot the past week. GPS: 54.51728 -112.72893; Air temp: 25degC; Wind speed: 8km/hr; Wind dir: NW; %Cloud: 60; Waves: ripples. M140185",08/05/2014 12:45:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.02,,,,,358,0.02,61
ABS020,14SWE09836,CHU,BEA,06AA,1,AB06AA0410,"SKELETON LAKE, SOUTH BASIN COMPOSITE",54.61263,-112.72232,0,13,133,N,"Very calm, no wind, sunny, saw ~20 western grebes in one area, couple of anglers on water, very distinct cyanobacteria streaks on surface all over lake. GPS: 54.61969 -112.72668; Air temp: 10degC; Wind speed: none; Wind dir: none; %Cloud: 15; Waves: none. M140184",09/14/2014 10:00:00,9107,532,FLUORIDE DISSOLVED,,0.16,mg/L,0.02,,,,,358,0.02,61
ABS020,14SWE10195,MAC,PEA,07GG,1,AB07GG0010,"SMOKE LAKE, COMPOSITE",54.36592,-116.94809,0,13,133,N,"GPS: N 54.36206 W 116.93552, Air Temp: 20, Wind Speed: 0-5, Wind Dir: SE, %Cloud: 0, Waves: 0.005-- Sunny calm morning. Lake is very green with all kinds of algea. Only ripples for waves. Sampled off a pontoon boat.-- Micro# M140027",07/29/2014 08:00:00,9107,532,FLUORIDE DISSOLVED,,0.05,mg/L,0.02,,,,,358,0.02,61
ABS020,14SWE10307,MAC,PEA,07GG,1,AB07GG0010,"SMOKE LAKE, COMPOSITE",54.36592,-116.94809,0,13,133,N,"GPS: N54.36206 W116.93552, Air temp: 20deg.C, Wind speed: 5-10km/hr, Wind dir: E, %Cloud: 30, Waves: 0.05-- Sunny with a slight breeze. High whispy clouds. Algae is majorly decaying and clumping. By shore it is in mats and getting bleached. Can smell the decay on sore and in middle of lake.-- Micro# M140092",08/12/2014 08:15:00,9107,532,FLUORIDE DISSOLVED,,0.06,mg/L,0.02,,,,,358,0.02,61
ABS020,14SWE10538,MAC,PEA,07GG,1,AB07GG0010,"SMOKE LAKE, COMPOSITE",54.36592,-116.94809,0,13,133,N,"GPS: N54.36206 W116.93552, Air temp: 12, Wind Speed: 20-25km/hr, Wind Dir: NW, %cloud: 40, Waves: 0.6m-- Partly Cloudy and gusty. White capping with some foam present. forgot footvalve so used thumb and suction to collect water in tubing. So wavy we drifted from initial profile spot.-- M140089",09/30/2014 11:30:00,9107,532,FLUORIDE DISSOLVED,,0.05,mg/L,0.02,,,,,358,0.02,61
ABS142,14SWL41301,SAS,BOW,05BC,5,AB05BC0040,"SPRAY LAKES RESERVOIR, COMPOSITE",50.8863,-115.36488,0,13,133,N,"Working with Mel and other staff from K country; level down about 12 m from normal; did 7 hauls of 14.4m, shorter reservoir and regular bucket; 50% cloud cover",06/26/2014 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.099,mg/L,0.0500,,,,,356,0.05,23
ABS142,14SWL42301,SAS,BOW,05BC,5,AB05BC0040,"SPRAY LAKES RESERVOIR, COMPOSITE",50.8863,-115.36488,0,13,133,N,Wind was calm at beginning of profile but increased to 60 km/h half way through; Abandoned further sampling after 7 composite sites and only one Veligar sample; Second sampler is Cecilia Chung; Heavy forest fire smoke in air; cloud cover %20,07/18/2014 11:30:00,9105,532,FLUORIDE DISSOLVED,,0.096,mg/L,0.0500,,,,,356,0.05,23
ABS142,14SWL43301,SAS,BOW,05BC,5,AB05BC0040,"SPRAY LAKES RESERVOIR, COMPOSITE",50.8863,-115.36488,0,13,133,N,"Gusts of wind would frequently blow across lake, white caps and choppy waves; Cloud cover 90%",08/29/2014 10:30:00,9105,532,FLUORIDE DISSOLVED,,0.089,mg/L,0.0500,,,,,356,0.05,23
ABS142,14SWL44301,SAS,BOW,05BC,5,AB05BC0040,"SPRAY LAKES RESERVOIR, COMPOSITE",50.8863,-115.36488,0,13,133,N,Cloud cover 0%,09/15/2014 10:30:00,9105,532,FLUORIDE DISSOLVED,,0.12,mg/L,0.0500,,,,,356,0.05,23
ABS019,11SWE08116,SAS,SSA,05HA,5,AB05HA0010,"SPRUCE COULEE RESERVOIR, COMPOSITE",49.67803,-110.18131,0,13,133,N,"Wind Speed: 19.9km/h. Wind Dir: S. % Cloud: 80%. Waves: 5-10cm. -- Terns/swallows on water. Some whitecaps during gusts of wind. Fish jumping, some fishermen. Wonky redox values removed. -- Microcystin ID: M110061",06/23/2011 11:30:00,9107,532,FLUORIDE DISSOLVED,,0.11,mg/L,0.02,,,,,358,0.02,26
ABS019,11SWE08595,SAS,SSA,05HA,5,AB05HA0010,"SPRUCE COULEE RESERVOIR, COMPOSITE",49.67803,-110.18131,0,13,133,N,Wind Speed: 5.3 km/h. Wind Dir: SE. %CLoud: 50%. Waves: 0-2 cm. -- Several dead fish along the shore at the boat launch. -- Microcystin ID#: M110063,08/09/2011 10:50:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,0.02,,,,,358,0.02,26
ABS142,14SWL41101,SAS,OLD,05AE,5,AB05AE0110,"ST. MARY RESERVOIR, COMPOSITE",49.33333,-113.18333,0,13,133,N,Heavy rain last week; res very full; cloud cover 10%,06/23/2014 12:00:00,9105,532,FLUORIDE DISSOLVED,L,0.05,mg/L,0.0500,,,,,356,0.05,23
ABS142,14SWL42101,SAS,OLD,05AE,5,AB05AE0110,"ST. MARY RESERVOIR, COMPOSITE",49.33333,-113.18333,0,13,133,N,Lots of boat traffic today; wind picked up at end of sample; cloud cover 10%,07/09/2014 12:00:00,9105,532,FLUORIDE DISSOLVED,L,0.05,mg/L,0.0500,,,,,356,0.05,23
ABS142,14SWL43101,SAS,OLD,05AE,5,AB05AE0110,"ST. MARY RESERVOIR, COMPOSITE",49.33333,-113.18333,0,13,133,N,cloud cover 30%,08/01/2014 10:00:00,9105,532,FLUORIDE DISSOLVED,L,0.05,mg/L,0.0500,,,,,356,0.05,23
ABS142,14SWL44101,SAS,OLD,05AE,5,AB05AE0110,"ST. MARY RESERVOIR, COMPOSITE",49.33333,-113.18333,0,13,133,N,pH and Redox went wonkey at 13 meters.  Checked at higher intervals with same result. Cloud cover 70%,09/02/2014 12:00:00,9105,532,FLUORIDE DISSOLVED,L,0.05,mg/L,0.0500,,,,,356,0.05,23
ABS142,14SWL45101,SAS,OLD,05AE,5,AB05AE0110,"ST. MARY RESERVOIR, COMPOSITE",49.33333,-113.18333,0,13,133,N,Reservoir is very low! Veligar samples are done for the year. Cloud cover 5%,09/25/2014 11:30:00,9105,532,FLUORIDE DISSOLVED,,0.053,mg/L,0.0500,,,,,356,0.05,23
ABS019,13SWE08117,MAC,ATH,07BC,1,AB07BC0110,"STEELE (CROSS) LAKE, COMPOSITE",54.65278,-113.77995,0,13,133,N,Air Temp: 17degC.  Wind speed 15km/hr.  Wind Dir: N.  %Cloud 25.  Waves: 0.5m.  -- Breezy day.  Had trouble with drifting while anchored.  Lots of gleotrichia in the water column-- Microcystin# M130116,06/19/2013 14:21:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,0.02,,,,,358,0.02,26
ABS019,13SWE08649,MAC,ATH,07BC,1,AB07BC0110,"STEELE (CROSS) LAKE, COMPOSITE",54.65278,-113.77995,0,13,133,N,"Wind Speed: 5km/hr, Wind Direction: SE, Percent Cloud: 30-75, Waves: 0m -- Lots of algae (possibly anabena/microcystis). Wisconsin net mesh on bucket leaking, temp fix with an elastic and seemed to work. Cormorants, osprey, eagle and a few fishing boats. --Microcystin: M130118",08/13/2013 13:45:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,0.02,,,,,358,0.02,26
ABS019,13SWE08944,MAC,ATH,07BC,1,AB07BC0110,"STEELE (CROSS) LAKE, COMPOSITE",54.65278,-113.77995,0,13,133,N,"Wind Speed: 20km/hr, Wind Direction: W, Percent Cloud: 30, Waves: 0.2m -- Still blue-green algae throughout the water column. Not very busy on the lake, only two boats. Osprey, eagle, cormorants. --Microcystin: M130120",09/10/2013 13:00:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.02,,,,,358,0.02,26
ABS019,14SWE10050,MAC,PEA,07GH,1,AB07GH0220,"STURGEON LAKE, MAIN BASIN COMPOSITE",55.10987,-117.5512,0,13,133,N,"The lab exceeded the recommended hold time for TKN by 33 days and Dissolved Phosphorus by 33 days and Total Phosphorus by 33 days. GPS:N55.109015 W117.523842, Air temp: 25 deg. C, Wind speed:0-5km/hr, Wind dir.:North, Cloud cover:20%, Waves:0.10m, -- Few people/boats on lake, sparse clouds rolling in. Apham. most prominate algae. Sunny calm day. G2 preservative spilt so was added when back at the office. -- Micro# M140109",06/26/2014 11:35:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,0.02,,,,,358,0.02,61
ABS019,14SWE10268,MAC,PEA,07GH,1,AB07GH0220,"STURGEON LAKE, MAIN BASIN COMPOSITE",55.10987,-117.5512,0,13,133,N,"GPS: N55.10289 W117.52458, Air temp: 15deg.C, Wind speed: 15-20, Wind dir: W, %cloud: 50, Waves: 0.3-0.5m-- Sunny but thin high cloud cover. Wind was strong at the start but calmed by the end. Cool and wavy but not white capping. less aglea but still predominatly Aphan. spp. G2 preservative spilt and was added once back at office same day.-- Micro# M140111",08/09/2014 09:00:00,9107,532,FLUORIDE DISSOLVED,,0.08,mg/L,0.02,,,,,358,0.02,61
ABS019,14SWE10495,MAC,PEA,07GH,1,AB07GH0220,"STURGEON LAKE, MAIN BASIN COMPOSITE",55.10987,-117.5512,0,13,133,N,"GPS: N55.10289 W117.52458, Air temp: 17 deg.C, Wind Speed: 0, wind Dir: na, %cloud: 40, Waves: 0-- Calm day with only thin hazy clouds. Lake is like glass. very green like pea soup. lots of ducks & western grebes. Used chla bottle for collection since euph was so shallow.-- M140113",09/22/2014 10:30:00,9107,532,FLUORIDE DISSOLVED,,0.1,mg/L,0.02,,,,,358,0.02,61
ABS163,11SWE04263,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,,07/05/2011 12:00:00,103124,532,FLUORIDE DISSOLVED,,0.126,mg/L,0.05,,,,,2924,0.02,34
ABS163,11SWE04360,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,,08/08/2011 11:30:00,103124,532,FLUORIDE DISSOLVED,,0.137,mg/L,0.05,,,,,2924,0.02,34
ABS163,11SWE04475,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,,09/08/2011 12:00:00,103124,532,FLUORIDE DISSOLVED,,0.134,mg/L,0.05,,,,,2924,0.02,34
ABS020,14SWE07103,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,"The lab exceeded the recommended hold time for TKN by 34 days and Dissolved Phosphorus by 34 days and Total Phosphorus by 34 days. GPS: 52 21.467, 114 08.574 -- Air Temp. 18 degrees -- Wind: Calm, from N/A -- Cloud cover: 25% -- Waves: Ripples -- No odour on lake, lake appears blue -- No visible blooms on water, numerous boats on water doing recreational sports, lots of dandilion or poplar fuzz on water near marina, wind increased to 5 km/hr, cloud coverage increased to 70%, no visible surface blooms.-- M",06/26/2014 13:30:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.02,,,,,358,0.02,61
ABS020,14SWE07554,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,"GPS: 52.35803, 114.14359 - Air temp: 20 degrees - wind: 10-15 km/h from the SE - Cloud cover: 50% - Waves: 0.2-0.4m - atmosphere appeared hazy, 5 or 6 boat on the water, spotted eagles and waterfowl, wind increased to 20km/h, waves increased to 0.5-0.75m, some brown/yellow free floating algae, does not appear to be gleotrichia. --M",08/12/2014 10:45:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.02,,,,,358,0.02,61
ABS020,14SWE07939,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,"GPS: 52.35561, 114.14446 -- Air Temperature: 17 degrees celcius -- Wind: 0 km/h -- Cloud cover: 10% -- waves: ripples -- Fallen leaves all throughout lake, spotted loons and terns, couple boats on the lake fishing, temperature increasing to 24 degrees, lots of whitefish in shallows, jumping throughout lake. -- M",09/22/2014 11:30:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,0.02,,,,,358,0.02,61
ABS163,11SWE04364,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,17,N,,08/08/2011 11:05:00,103124,532,FLUORIDE DISSOLVED,,0.132,mg/L,0.05,,,,,2924,0.02,34
ABS163,11SWE04397,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,17,N,,08/08/2011 11:38:00,103124,532,FLUORIDE DISSOLVED,,0.131,mg/L,0.05,,,,,2924,0.02,34
ABS020,14SWE08727,CHU,BEA,06AB,1,AB06AB0150,"TOUCHWOOD LAKE, COMPOSITE",54.83889,-111.38028,0,13,133,N,"The lab exceeded the recommended hold time for TKN by 33 days and Dissolved Phosphorus by 33 days and Total Phosphorus by 33 days. Very calm, no wind, didn't get ~39m at deep spot -- had to find deep sport by map only (depth finder and tape and weight only go to 100ft) county staff will bring out their depth finder next time, few other recreational boaters on lake, lots of people camping, 3 planes from nearby CF base flew over (very loud!!) set up veliger substrate on dock. GPS coords: 54 83.797' -111 37.648'; Air Temp: 18degC; Wind speed: 0-5 km/hr; Wind dir: none; %Cloud: 75; Waves: ripples. M140099",06/27/2014 10:00:00,9107,532,FLUORIDE DISSOLVED,,0.11,mg/L,0.02,,,,,358,0.02,61
