ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDateTime,VmvCode,VariableCode,VariableName,MeasurementFlag,MeasurementValue,UnitCode,SampleDetectLimit,MeasurementComment,MeasurementQualifier,MeasurementQualifierDescription,MeasurementQualifierComment,MethodCode,MethodDetectionLimit,LabCode
ABS002,87AB000838,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,06/18/1987 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS002,87AB000840,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,08/23/1987 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS002,88AB001454,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,05/24/1988 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS002,88AB001456,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,07/14/1988 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS002,89AB001593,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,06/06/1989 14:00:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS002,89AB001595,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,07/25/1989 11:00:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS002,90AB000718,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,05/29/1990 14:30:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS002,90AB000720,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,07/23/1990 13:00:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS002,90AB000722,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,09/17/1990 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS002,92AB000872,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,05/19/1992 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS002,92AB000874,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,08/04/1992 13:00:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS002,93AB001070,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,05/31/1993 14:00:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS002,93AB001071,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,07/26/1993 13:45:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS002,93AB001072,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,09/07/1993 13:00:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS002,94AB000803,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,06/06/1994 11:00:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS002,94AB000805,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,07/26/1994 09:30:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS002,95AB002235,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,05/14/1995 12:00:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS002,95AB002237,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,07/24/1995 11:30:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS002,95AB002238,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,08/01/1995 10:50:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS022,96SWE00052,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,COMPOSITE SAMPLE NUMBER FOR SYLVAN MAIN,05/16/1996 10:15:00,9107,532,FLUORIDE DISSOLVED,,0.16,mg/L,,,,,,358,0.02,34
ABS002,96AB000698,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,,N,,05/22/1996 08:30:00,9105,532,FLUORIDE DISSOLVED,,0.19,mg/L,,,,,,356,0.05,0
ABS022,96SWE00133,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,COMPOSITE SAMPLE NUMBER FOR SYLVAN MAIN.  ARC/ETEST SPLIT,06/07/1996 10:45:00,9107,532,FLUORIDE DISSOLVED,,0.2,mg/L,,,,,,358,0.02,34
ABS022,96SWE00287,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,Composite sample number for Sylvan Lake.,06/27/1996 09:45:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,34
ABS022,96SWE00510,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,Composite sample number for Sylvan Lake.  E-Test/AEC split,07/12/1996 14:00:00,9107,532,FLUORIDE DISSOLVED,,0.16,mg/L,,,,,,358,0.02,34
ABS022,96SWE00831,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,Composite sample number for Sylvan Lake. AEC/E-Test split,07/24/1996 11:30:00,9107,532,FLUORIDE DISSOLVED,,0.19,mg/L,,,,,,358,0.02,34
ABS022,96SWE01176,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,Composite sample number for Sylvan Lake. AEC/E-Test split,08/09/1996 09:30:00,9105,532,FLUORIDE DISSOLVED," ",0.16,mg/L,0.05,,,,,356,0.05,34
ABS022,96SWE01500,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,Composite sample number for Sylvan Lake. AEC/E-Test split,08/23/1996 13:00:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,34
ABS022,96SWE01770,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,Triplicate split taken.,09/09/1996 12:00:00,9105,532,FLUORIDE DISSOLVED," ",0.15,mg/L,0.05,,,,,356,0.05,34
ABS022,96SWE01979,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,Composite sample number for Sylvan Lake.,09/20/1996 11:50:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,34
ABS022,96SWE02328,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,Composite sample number for Sylvan Lake. McIntyre PO4 ruined in autoclave due to power failure.,10/10/1996 12:45:00,9105,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,356,0.05,34
ABS019,97SWE02039,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,Secchi depth: 7.0m,07/03/1997 12:20:00,9105,532,FLUORIDE DISSOLVED," ",0.2,mg/L,0.0500,,,,,356,0.05,23
ABS019,97SWE03065,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,,09/01/1997 07:00:00,9105,532,FLUORIDE DISSOLVED," ",0.21,mg/L,0.0500,,,,,356,0.05,23
ABS139,05SWE01843,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,,07/27/2005 10:30:00,9105,532,FLUORIDE DISSOLVED," ",0.13,mg/L,.05,,,,,356,0.05,34
ABS163,08SWE01443,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,"WARM AND SUNNY, LIGHT BREEZE (5-10KM/HR FROM NE); NOT MUCH BOAT TRAFFIC, LOTS OF FISH JUMPING.",07/08/2008 11:00:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,.05,,,,,356,0.05,34
ABS163,08SWE01881,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,VERY BIG WAVES. FOUND AN 18M HOLE BUT COULDN'T GET BOAT TO STAY ANCHORED OVER IT BECAUSE OF THE WIND. CHLA TRIPLICATE SPLIT FROM COMP JUG AND CHLA TRIPLICATE SPLIT FROM 1M BELOW THE SURFACE BY KEMMERER.,08/11/2008 12:15:00,9105,532,FLUORIDE DISSOLVED,,0.14,mg/L,.05,,,,,356,0.05,34
ABS163,08SWE02493,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,"BEAUTIFUL, CALM ON THE WATER. DEFINATE ALGAE SMELL IN THE AIR.  BROUGHT THE WRONG LIGHT METER - HAD SHORTER CABLE INSTEAD OF LONGER CABLE, RAN OUT OF CABLE AT 10M.  GUESSTIMATED THE EUPHOTIC DEPTH TO BE ~11.2M. USED 10M EUPH TUBING AND TOOK ZOOPLANKTON HAUL AT 10M (SAME AS ABOVE - CABLE CHAIN WAS ONLY 10M). BITS OF ALGAE STARTING TO ""CLUMP"" TOGETHER IN VERY SMALL CLUSTERS ON WATER SURFACE - LOOKS LIKE PLANT POLLEN FLOATING ON SURFACE.  DIDN'T PRESERVE ZOO UNTIL NEXT MORNING WITH FORMALIN. BACTI NUMBER: R592272",09/15/2008 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.15,mg/L,.05,,,,,356,0.05,34
ABS020,10SWE09242,SAS,RED,05CC,1,AB05CC0700,"SYLVAN LAKE, COMPOSITE",52.35882,-114.152,0,13,133,N,"Temp 20C, wind 4.1km/h from east, 80% cloud, waves 1cm. Moderate amount of boat traffic on lake, approaching storm. Microcystin #10SWE09242 ID# 100723.",07/02/2010 15:30:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,0.02,,,,,358,0.02,26
ABS002,72AB000162,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,10/18/1972 12:17:00,9105,532,FLUORIDE DISSOLVED,,0.17,mg/L,,,,,,356,0.05,0
ABS002,73AB000382,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,05/30/1973 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.09,mg/L,,,,,,356,0.05,0
ABS002,73AB000393,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,05/30/1973 12:11:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,356,0.05,0
ABS002,73AB000426,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,07/31/1973 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.16,mg/L,,,,,,356,0.05,0
ABS002,73AB000441,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,07/31/1973 12:15:00,9105,532,FLUORIDE DISSOLVED,,0.1,mg/L,,,,,,356,0.05,0
ABS002,73AB000450,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,07/31/1973 12:24:00,9105,532,FLUORIDE DISSOLVED,,0.1,mg/L,,,,,,356,0.05,0
ABS002,73AB000451,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,09/11/1973 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.1,mg/L,,,,,,356,0.05,0
ABS002,73AB000463,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,09/11/1973 12:12:00,9105,532,FLUORIDE DISSOLVED,L,0.05,mg/L,,,,,,356,0.05,0
ABS002,73AB000473,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,09/11/1973 12:22:00,9105,532,FLUORIDE DISSOLVED,L,0.05,mg/L,,,,,,356,0.05,0
ABS002,73AB000474,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,10/18/1973 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.22,mg/L,,,,,,356,0.05,0
ABS002,73AB000486,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,10/18/1973 12:12:00,9105,532,FLUORIDE DISSOLVED,,0.18,mg/L,,,,,,356,0.05,0
ABS002,73AB000498,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,12/05/1973 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,,,,,,356,0.05,0
ABS002,73AB000501,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,12/05/1973 12:03:00,9105,532,FLUORIDE DISSOLVED,,0.08,mg/L,,,,,,356,0.05,0
ABS002,73AB000506,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,12/05/1973 12:08:00,9105,532,FLUORIDE DISSOLVED,,0.11,mg/L,,,,,,356,0.05,0
ABS002,74AB000250,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,02/13/1974 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.17,mg/L,,,,,,356,0.05,0
ABS002,74AB000254,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,02/13/1974 12:04:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,356,0.05,0
ABS002,74AB000258,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,02/13/1974 12:08:00,9105,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,356,0.05,0
ABS002,74AB000259,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,03/13/1974 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.16,mg/L,,,,,,356,0.05,0
ABS002,74AB000264,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,03/13/1974 12:05:00,9105,532,FLUORIDE DISSOLVED,,0.16,mg/L,,,,,,356,0.05,0
ABS002,74AB000272,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,03/13/1974 12:13:00,9105,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,356,0.05,0
ABS002,74AB000273,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,05/15/1974 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.24,mg/L,,,,,,356,0.05,0
ABS002,74AB000281,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,05/15/1974 12:09:00,9105,532,FLUORIDE DISSOLVED,,0.16,mg/L,,,,,,356,0.05,0
ABS002,74AB000290,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,05/15/1974 12:18:00,9105,532,FLUORIDE DISSOLVED,,0.28,mg/L,,,,,,356,0.05,0
ABS002,74AB000291,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,06/11/1974 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.18,mg/L,,,,,,356,0.05,0
ABS002,74AB000297,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,06/11/1974 12:06:00,9105,532,FLUORIDE DISSOLVED,,0.16,mg/L,,,,,,356,0.05,0
ABS002,74AB000303,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,06/11/1974 12:12:00,9105,532,FLUORIDE DISSOLVED,,0.17,mg/L,,,,,,356,0.05,0
ABS002,74AB000304,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,07/02/1974 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.19,mg/L,,,,,,356,0.05,0
ABS002,74AB000313,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,07/02/1974 12:09:00,9105,532,FLUORIDE DISSOLVED,,0.18,mg/L,,,,,,356,0.05,0
ABS002,74AB000323,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,07/02/1974 12:19:00,9105,532,FLUORIDE DISSOLVED,,0.22,mg/L,,,,,,356,0.05,0
ABS002,74AB000324,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,07/30/1974 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.17,mg/L,,,,,,356,0.05,0
ABS002,74AB000335,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,07/30/1974 12:11:00,9105,532,FLUORIDE DISSOLVED,,0.17,mg/L,,,,,,356,0.05,0
ABS002,74AB000344,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,07/30/1974 12:20:00,9105,532,FLUORIDE DISSOLVED,,0.17,mg/L,,,,,,356,0.05,0
ABS002,74AB000347,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,08/14/1974 12:00:00,9105,532,FLUORIDE DISSOLVED,,0.17,mg/L,,,,,,356,0.05,0
ABS002,74AB000360,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,08/14/1974 12:13:00,9105,532,FLUORIDE DISSOLVED,,0.16,mg/L,,,,,,356,0.05,0
ABS002,74AB000371,SAS,RED,05CC,1,AB05CC0690,"SYLVAN LAKE, D.N. GALLUP SITE 1 PROFILE",52.35139,-114.13583,0,1,,N,,08/14/1974 12:24:00,9105,532,FLUORIDE DISSOLVED,,0.16,mg/L,,,,,,356,0.05,0
ABS002,84AB001947,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,,N,,02/22/1984 10:13:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS002,86AB000795,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,,N,,03/11/1986 12:01:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS002,86AB000801,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,,N,,03/11/1986 12:07:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS002,86AB000810,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,,N,,03/11/1986 12:16:00,9107,532,FLUORIDE DISSOLVED,,0.14,mg/L,,,,,,358,0.02,0
ABS002,87AB000805,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,,N,,01/13/1987 15:01:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS002,87AB000811,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,,N,,01/13/1987 15:07:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS002,87AB000820,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,,N,,01/13/1987 15:16:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS002,88AB001423,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,,N,,02/23/1988 12:01:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS002,88AB001429,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,,N,,02/23/1988 12:07:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS002,88AB001438,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,,N,,02/23/1988 12:16:00,9107,532,FLUORIDE DISSOLVED,,0.15,mg/L,,,,,,358,0.02,0
ABS002,89AB001560,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,,N,,03/07/1989 13:01:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS002,89AB001566,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,,N,,03/07/1989 13:07:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS002,89AB001574,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,,N,,03/07/1989 13:15:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS002,93AB001017,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,,N,,02/04/1993 11:30:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS002,93AB001023,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,,N,,02/04/1993 11:36:00,9107,532,FLUORIDE DISSOLVED,,0.12,mg/L,,,,,,358,0.02,0
ABS002,93AB001029,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,,N,,02/04/1993 11:42:00,9107,532,FLUORIDE DISSOLVED,,0.13,mg/L,,,,,,358,0.02,0
ABS022,97SWE00099,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,25,N,Sylvan Lake Main at 1m. True split triplicate TAKEN,02/06/1997 12:52:00,9105,532,FLUORIDE DISSOLVED," ",0.13,mg/L,0.050,,,,,356,0.05,34
ABS022,97SWE00106,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,25,N,,02/06/1997 13:00:41,9105,532,FLUORIDE DISSOLVED," ",0.13,mg/L,0.050,,,,,356,0.05,34
ABS022,97SWE00109,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,25,N,,02/06/1997 13:05:32,9105,532,FLUORIDE DISSOLVED," ",0.13,mg/L,0.050,,,,,356,0.05,34
ABS022,97SWE00112,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,25,N,,02/06/1997 13:10:15,9105,532,FLUORIDE DISSOLVED," ",0.13,mg/L,0.050,,,,,356,0.05,34
ABS022,97SWE00115,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,25,N,,02/06/1997 13:14:11,9105,532,FLUORIDE DISSOLVED," ",0.13,mg/L,0.050,,,,,356,0.05,34
ABS022,97SWE00117,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.35882,-114.152,0,1,25,N,,02/06/1997 13:17:34,9105,532,FLUORIDE DISSOLVED," ",0.13,mg/L,0.050,,,,,356,0.05,34
